sentence_id,segment,creativity_score,ter,sentence,gandolfo,guerberof,original_stats_char_count,original_stats_token_count,original_stats_sentence_count,original_stats_avg_word_length,translation_stats_avg_char_count,translation_stats_avg_token_count,translation_stats_avg_sentence_count,translation_stats_avg_word_length,translation_stats_std_char_count,translation_stats_std_token_count,translation_stats_min_token_count,translation_stats_max_token_count,length_ratio_stats_avg_length_ratio,length_ratio_stats_std_length_ratio,length_ratio_stats_min_length_ratio,length_ratio_stats_max_length_ratio
166,199~~~200,-0.5168909058078434,0.4663165940339853,"He shook his head. ~~~ Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.","–Sacudió la cabeza.- Hace dos siglos, cuando yo era joven, resultaba un inﬁerno que nadie pudiera pensar que podía vivir veinte años más.","—Asintió con la cabeza—. ~~~ Hace dos siglos, cuando yo era joven, era un infierno que nadie creía duraría veinte años más.",132,30,2,3.566666666666667,133.5,27.75,2.0,4.019430166607586,7.826237921249264,2.0463381929681126,26,31,0.925,0.0682112730989371,0.8666666666666667,1.0333333333333334
90,109,-0.5575631681930072,0.4599740537240537,Of course the sheave-carrier is wrong for a hostess!,¡Por supuesto que una portadora de gavillas está mal para una azafata!,"¡Claro que no, una cargadora de gavillas no es apropiada para una azafata!",52,10,1,4.4,73.5,14.25,1.0,4.323901098901099,2.5,0.82915619758885,13,15,1.4249999999999998,0.0829156197588849,1.3,1.5
178,212,-0.5602258791260817,0.4595588235294117,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.","El pintor se sentó sobre la parte superior de la escalera de tijera, mirando reflexivo la triste escena.",El pintor se quedó sentado en el último peldaño de la escalera y observó la malograda escena.,91,18,1,4.222222222222222,100.25,19.0,1.0,4.420102339181287,5.11737237261468,0.7071067811865476,18,20,1.0555555555555556,0.0392837100659193,1.0,1.1111111111111112
154,185,-0.5705584769270392,0.4579475308641975,"""I don't want my grandfather to die, either,"" said Wehling.",-Tampoco quiero que mi abuelo muera –dijo Wehling.,—Pero tampoco quiero que se muera mi abuelo —dijo Quejada.,59,16,1,3.25,53.25,11.25,1.0,4.147824397824398,3.112474899497183,1.479019945774904,9,13,0.703125,0.0924387466109315,0.5625,0.8125
136,162,-0.5808079149871436,0.4563492063492063,"They're all fine, and so is the mother.",Están todos bien y también la madre.,Están todos bien y también la mamá.,39,11,1,2.909090909090909,37.5,9.25,1.0,3.4414772727272727,2.29128784747792,1.299038105676658,8,11,0.8409090909090908,0.1180943732433325,0.7272727272727273,1.0
106,128,-0.5833191203194739,0.4559576023391813,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.","Y mientras Leora Duncan posaba para su retrato, en la sala se aparecía de un salto el propio Dr. Hitz.","Y mientras que Salomé García posaba para su retrato, entró enérgicamente el mismísimo doctor Atiza.",99,19,2,4.421052631578948,100.5,20.5,1.75,4.123376623376624,2.0615528128088303,2.0615528128088303,17,22,1.0789473684210529,0.1085027796215174,0.8947368421052632,1.1578947368421053
26,34~~~35,-0.601605846329266,0.4531059218559218,"If you don't want my lovin', ~~~ Why should I take up all this space?","Si no quieres mi amor, ~~~ ¿Por qué ocupar todo este espacio?","Si ya no te es suficiente este amor, ¿para qué seguir con él?",69,19,1,2.8947368421052637,66.0,15.0,1.0,3.59702380952381,5.196152422706632,0.7071067811865476,14,16,0.7894736842105263,0.0372161463782393,0.7368421052631579,0.8421052631578947
143,169,-0.6226855321779836,0.4498186998186997,"Dr. Hitz became rather severe with Wehling, towered over him.","El Dr. Hitz se puso bastante severo con Wehling, se alzó sobre él.",El doctor Atiza se mostró duro con Quejada y se inclinó sobre él.,61,12,2,4.333333333333333,66.75,14.75,1.75,3.7152068519715584,6.49519052838329,1.479019945774904,13,17,1.2291666666666667,0.1232516621479087,1.0833333333333333,1.4166666666666667
130,155,-0.6308860712383708,0.448539886039886,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.","-Wehling –dijo el padre en espera, irguiéndose, con los ojos rojos y desaliñados-.","—Quejada —dijo el padre en espera, que estaba sentado, con los ojos rojos y desaliñado—.",68,16,1,3.8125,88.25,18.75,1.0,4.047123015873016,4.602988159880492,1.920286436967152,16,21,1.171875,0.120017902310447,1.0,1.3125
187,224,-0.6470276386293871,0.4460227272727272,And then he saw the telephone booth in the corner of the room.,Y entonces vio la cabina telefónica en el rincón del cuarto.,Entonces vio el teléfono en la esquina de la sala.,62,14,1,3.571428571428572,59.75,12.0,1.0,4.138548951048951,5.931905258852336,0.7071067811865476,11,13,0.8571428571428571,0.0505076272276105,0.7857142857142857,0.9285714285714286
1,2,-0.6571485570899914,0.4444444444444445,Everything was perfectly swell.,Todo estaba perfectamente fantástico.,Todo iba viento en popa.,31,5,1,5.6,30.75,5.25,1.0,5.333333333333333,4.602988159880492,0.4330127018922193,5,6,1.05,0.0866025403784438,1.0,1.2
131,156,-0.7104001588365585,0.4361402486402487,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""","Edward K. Wehling, Jr. Es el nombre del futuro padre feliz.",Eduardo Quejada es el nombre del futuro padre feliz.,64,16,4,3.5,59.5,13.5,2.5,3.786057692307692,4.716990566028302,2.29128784747792,10,16,0.84375,0.14320549046737,0.625,1.0
88,107,-0.7610566532855353,0.4282407407407407,The painter clapped his hands in mock delight.,El pintor aplaudió con burlón deleite.,El pintor aplaudió con falsa complacencia.,46,9,1,4.333333333333333,41.25,8.0,1.0,4.577922077922078,3.112474899497183,1.7320508075688772,7,11,0.888888888888889,0.1924500897298753,0.7777777777777778,1.2222222222222223
6,8,-0.8078475661686212,0.4209440418679549,"One bright morning in the Chicago Lying-in Hospital, a man named Edward K. Wehling, Jr., waited for his wife to give birth.","Una brillante mañana en la maternidad del hospital de Chicago, un hombre llamado Edward K. Wehling, Jr. Esperaba que su esposa diera a luz.","Una mañana radiante en el Hospital Materno Infantil de la ciudad, un hombre llamado Eduardo Quejada esperaba a que diera a luz su mujer.",123,26,3,3.923076923076923,135.25,27.25,2.5,4.133826821326822,2.8613807855648994,0.82915619758885,26,28,1.0480769230769231,0.0318906229841865,1.0,1.0769230769230769
59,76,-0.820603722237622,0.4189548131080389,"Her shoes, stockings, trench coat, bag and overseas cap were all purple, the purple the painter called """"the color of grapes on Judgment Day.""""","Sus zapatos, medias, gabardina y gorra de ultramar eran todos color morado, el morado que el pintor llamaba “el color de las uvas el Día del Juicio Final”.","Los zapatos, medias, gabardina, bolsa y el gorro eran violetas, el violeta que el pintor llamaba «el color de las uvas del juicio final».",143,33,2,3.757575757575758,154.25,35.0,1.0,3.6460931869650537,11.691342951089922,2.7386127875258306,31,38,1.0606060606060606,0.0829882662886615,0.9393939393939394,1.1515151515151516
149,179~~~180,-0.8352989492378083,0.4166632004918134,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits. ~~~ And their right, if possible, to live forever.""","-En el año 2000 –dijo el Dr. Hetz-, antes de que intervinieran los cientíﬁcos y establecieran la ley, no había ni siquiera agua potable suﬁciente para seguir adelante y nada que comer salvo algas marinas y aún así la gente insistía en su derecho de reproducción como conejos. ~~~ Y su derecho, si era posible, de vivir para siempre.","—En el año 2000 —dijo el doctor Atiza—, antes de que los científicos intervinieran y aplicaran la ley, no existía siquiera suficiente agua potable para todos y solo se podían comer algas, y, a pesar de todo, la gente insistía en su derecho a reproducirse como conejos; y en su derecho, a ser posible, de vivir eternamente.",297,63,4,4.0,323.75,67.75,2.5,3.960573414182083,5.11737237261468,3.112474899497183,65,73,1.0753968253968254,0.0494043634840822,1.031746031746032,1.1587301587301588
98,119~~~120,-0.8579381059719072,0.4131327904347308,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz. ~~~ It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.","–dijo él. ~~~ -¿Quién no lo admira? ~~~ –dijo ella, adorando el retrato de Hitz. ~~~ Era el retrato de un Zeus tostado, canoso, omnipotente, de doscientos años de edad-.","—¿Y quién no lo admira? ~~~ —dijo, mirando con veneración el retrato de Atiza. ~~~ Era el retrato de un Zeus omnipotente, de pelo blanco y moreno de doscientos cuarenta años—.",169,38,3,3.789473684210526,167.25,36.0,3.25,3.876117991056072,9.065732182234372,1.4142135623730951,34,38,0.9473684210526316,0.0372161463782393,0.8947368421052632,1.0
29,38,-0.9020747838366296,0.40625,The orderly looked in at the mural and the muralist.,El ordenanza se fijó en el mural y el muralista.,El celador observó el mural y al muralista.,52,11,1,3.909090909090909,43.0,9.5,1.0,3.7474747474747474,3.24037034920393,0.8660254037844386,9,11,0.8636363636363638,0.0787295821622216,0.8181818181818182,1.0
196,234,-0.9115728765458128,0.4047688422688422,"But the deepest thanks of all is from future generations.""",Pero las gracias más profundas de todas son las de las generaciones futuras.,Pero el agradecimiento más grande es el de las generaciones futuras.,58,12,2,4.166666666666667,74.5,13.5,1.0,4.726190476190476,3.774917217635375,0.8660254037844386,12,14,1.125,0.0721687836487032,1.0,1.1666666666666667
156,187,-0.9188391769790674,0.4036357161357161,"""I wish people wouldn't call it that,"" said Leora Duncan.",-Me gustaría que la gente no lo llamara así –dijo Leora Duncan.,—Me gustaría que la gente no lo llamara así —dijo Salomé García.,57,15,1,3.333333333333333,64.5,14.5,1.0,3.755505279034691,3.3541019662496847,1.6583123951777,13,17,0.9666666666666668,0.1105541596785133,0.8666666666666667,1.1333333333333333
175,209,-0.9380429709812408,0.4006410256410256,"And then he shot himself, making room for all three of his children.","Y después se disparó a sí mismo, haciendo espacio para sus tres hijos.",Y luego se disparó y así hizo lugar para sus tres hijos.,68,15,1,3.733333333333333,63.25,14.25,1.0,3.624908424908425,5.261891294962297,0.82915619758885,13,15,0.95,0.0552770798392566,0.8666666666666667,1.0
122,146~~~147,-0.9749270783485312,0.3948892202568673,She was exclaiming over the legal implications of triplets. ~~~ The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,–dijo ella. ~~~ Estaba exclamando por las implicancias legales de los trillizos. ~~~ La ley decía que ningún niño recién nacido podía sobrevivir a menos que los padres del niño pudieran encontrar a alguien que se presentara voluntario para morir.,"—exclamó ella, por las implicaciones legales que suponía tener trillizos. ~~~ La ley decía que ningún recién nacido podía sobrevivir si sus padres no encontraban a un voluntario que se prestara a morir.",191,35,2,4.542857142857143,224.75,39.0,2.25,4.849321705426356,19.89189533453261,3.082207001484488,36,43,1.1142857142857143,0.0880630571852711,1.0285714285714285,1.2285714285714286
12,14,-0.9996211598569352,0.3910383597883598,"Young Wehling was hunched in his chair, his head in his hand.","El joven Wehling estaba encorvado en su silla, con la cabeza en la mano.",El joven Quejada se sentaba encorvado con la cabeza entre las manos.,61,14,1,3.571428571428572,71.0,15.25,1.0,3.8617788461538463,1.7320508075688772,1.299038105676658,13,16,1.0892857142857144,0.0927884361197612,0.9285714285714286,1.1428571428571428
78,95,-1.0134048869032837,0.3888888888888888,You're entitled to be immortalized.,Tienes derecho a ser inmortalizada.,Tiene derecho a ser inmortalizada.,35,7,1,4.428571428571429,35.75,6.0,1.0,5.291666666666667,1.920286436967152,0.0,6,6,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571
179,213~~~214,-1.0227772810927094,0.3874273329177932,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever. ~~~ All the answers that the painter could think of were grim.","El pintor caviló sobre el lastimero rompecabezas de la vida exigiendo nacer y, una vez nacida, exigiendo ser fructífera –multiplicarse y vivir todo lo posible: hacer todo eso sobre un planeta muy pequeño que debería durar para siempre. ~~~ Todas las respuestas que el pintor pudo pensar eran lúgubres.","El pintor reflexionó sobre el triste rompecabezas de la vida que exige nacer y, una vez en el mundo, exige fructificar… multiplicarse y vivir el máximo posible, y cumplir con este destino en un pequeñísimo planeta que debe durar para siempre. ~~~ Todas las respuestas que se le ocurrían al pintor eran desoladoras.",292,59,3,4.033898305084746,310.25,56.75,2.25,4.5752737113418,6.417748826496718,1.920286436967152,54,59,0.9618644067796612,0.0325472277452059,0.9152542372881356,1.0
107,129,-1.0445705990136465,0.3840288252052958,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.","Tenía más de dos metros de altura, y bramaba con importancia, logros y la alegría de vivir.","Medía dos metros y su figura desprendía importancia, éxito y alegría de vivir.",94,20,1,3.95,84.5,17.5,1.0,4.051388888888889,4.924428900898052,1.8027756377319943,15,20,0.875,0.0901387818865997,0.75,1.0
60,77,-1.045363015390426,0.3839052536969204,"The medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile.","El medallón de su mochila morada era el sello de la División Servicios del Federal Bureau of Termination, un águila posada sobre un molinete.",El medallón en la bolsa violeta llevaba el escudo de la División de servicio de la Agencia Central de Extinción: un águila posada sobre un molinete.,147,28,1,4.357142857142857,150.5,28.25,1.0,4.436565302513578,6.576473218982953,1.479019945774904,26,30,1.0089285714285714,0.0528221409205322,0.9285714285714286,1.0714285714285714
148,178,-1.045566916678094,0.3838734567901234,Wehling continued to stare at the same spot on the wall.,Wehling siguió mirando con ojos vacíos el mismo punto de la pared.,Quejada seguía mirando al mismo punto de la pared.,56,12,1,3.8333333333333335,55.0,10.75,1.0,4.307692307692308,6.4031242374328485,1.299038105676658,10,13,0.8958333333333334,0.1082531754730547,0.8333333333333334,1.0833333333333333
117,141,-1.0554629258395745,0.3823302469135802,He saluted her and moved toward the door that led to the delivery rooms.,La saludó y se dirigió hacia la puerta que llevaba a las salas de parto.,Le hizo un saludo militar y se dirigió a la puerta de la sala de partos.,72,15,1,3.933333333333333,75.25,17.0,1.25,3.547939241486068,5.068283733178324,1.224744871391589,16,19,1.1333333333333333,0.0816496580927726,1.0666666666666669,1.2666666666666666
144,170,-1.1041298380270643,0.3747409997409997,"You don't believe in population control, Mr. Wehling?"""" he said.","-¿No cree en el control de la población, señor Wehling? ~~~ –dijo.","—¿No cree en el control de la población, señor Quejada? ~~~ —dijo.",64,17,3,3.3529411764705883,66.0,16.0,2.25,3.4809027777777777,2.1213203435596424,1.224744871391589,15,18,0.9411764705882352,0.0720438159642111,0.8823529411764706,1.0588235294117647
172,206,-1.121554129882318,0.3720238095238095,And then he shot Leora Duncan.,Y después le disparó a Leora Duncan.,"Acto seguido, le disparó a Salomé García.",30,7,1,3.571428571428572,36.25,8.0,1.0,3.820436507936508,2.8613807855648994,0.7071067811865476,7,9,1.1428571428571428,0.1010152544552211,1.0,1.2857142857142858
185,220~~~221~~~222,-1.1346064621729963,0.3699883942595126,"He let his paintbrush fall to the drop-cloths below. ~~~ And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder. ~~~ He took Wehling's pistol, really intending to shoot himself.","Dejó que los pinceles cayeran hasta los trapos de abajo. ~~~ Y después decidió que ya había tenido suﬁciente de la vida en el Jardín feliz de la Vida, también, y se bajó lentamente de la escalera. ~~~ Tomó la pistola de Wehling, con la intención real de pegarse un tiro.","Dejó caer el pincel a las telas que cubrían el suelo. ~~~ Y luego decidió que él también había tenido ya suficiente en El jardín feliz de la vida y bajó lentamente de la escalera. ~~~ Le quitó la pistola a Quejada, con la intención real de dispararse.",248,53,3,3.830188679245283,250.0,52.25,3.0,3.897909532346136,14.508618128546908,3.561951712193752,47,57,0.9858490566037736,0.0672066360791273,0.8867924528301887,1.0754716981132075
53,69,-1.148165246955206,0.3678740014524329,"Why don't you have a little consideration for the people who have to clean up after you?""""",¿Por qué no tienes un poco de consideración por la gente que tendrá que limpiar después de ti?,¿Por qué no tiene un poco de consideración por las personas que deberán limpiar después de usted?,90,21,2,3.619047619047619,96.75,19.25,1.5,4.175657894736842,3.2691742076555053,0.82915619758885,18,20,0.9166666666666669,0.0394836284566118,0.8571428571428571,0.9523809523809524
31,40,-1.1856162071714211,0.3620337995337995,"What makes you think you're not in it?"""" said the painter.",-¿Qué te hace pensar que no estás ahí? ~~~ –dijo el pintor.,—¿Y qué te hace pensar que no estás en el medio?,58,16,2,3.125,56.75,14.75,1.75,3.146971288515406,5.494315243958978,1.920286436967152,12,17,0.921875,0.120017902310447,0.75,1.0625
165,198,-1.1878220483743736,0.3616898148148148,"In a garden like that mural there.""""",En un jardín como el de este mural.,En un jardín como el de ese mural.,36,10,2,3.2,34.0,9.0,1.0,3.0840277777777776,3.24037034920393,0.7071067811865476,8,10,0.9,0.0707106781186547,0.8,1.0
54,70,-1.239037254159184,0.3537031799899447,The painter expressed with an obscenity his lack of concern for the tribulations of his survivors.,El pintor expresó con una obscenidad su falta de preocupación por las tribulaciones de sus sobrevivientes.,El pintor dijo una vulgaridad para expresar su falta de preocupación por las tribulaciones de sus supervivientes.,98,17,1,4.882352941176471,104.25,16.5,1.0,5.464869281045751,6.179603547154137,1.5,14,18,0.9705882352941176,0.088235294117647,0.8235294117647058,1.0588235294117647
145,171~~~172~~~173,-1.2702910461165255,0.3488293809017493,"""I think it's perfectly keen,"" said Wehling tautly. ~~~ ""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion? ~~~ Do you know what a drupelet is, Mr. Wehling?"" said Hitz.","-Creo que es perfectamente genial –dijo Wehling tensamente. ~~~ -¿Le gustaría volver a los viejos buenos tiempos, cuando la población de la Tierra era de veintidós mil millones… a punto de convertirse en cuarenta mil millones, después ochenta mil millones, después ciento sesenta mil millones? ~~~ ¿Sabe lo que es una drupéola? ~~~ –dijo Hitz. ~~~ -No –dijo Wehling malhumorado.","—Me parece una verdadera fiesta —dijo Quejada con cierta tensión. ~~~ —¿Le gustaría volver a los viejos tiempos, cuando la población de la Tierra era de veinte mil millones, a punto de convertirse en cuarenta, luego ochenta y luego ciento sesenta mil millones? ~~~ ¿Sabe lo que es una drupa, señor Quejada? ~~~ —dijo Atiza.",305,69,5,3.710144927536232,349.5,66.75,4.75,4.402270442029288,19.62778642639052,2.277608394786075,63,69,0.967391304347826,0.0330088173157402,0.9130434782608696,1.0
14,16,-1.2720472734068256,0.3485555101670298,"His camouflage was perfect, since the waiting room had a disorderly and demoralized air, too.","Su camuflaje era perfecto, porque la sala de espera también tenía un aspecto desordenado y desmoralizado.",El camuflaje era ideal porque la sala de espera ya tenía un aspecto desordenado y desmoralizador.,93,18,1,4.388888888888889,105.0,19.0,1.0,4.708858543417367,6.96419413859206,1.5811388300841898,17,21,1.0555555555555556,0.0878410461157883,0.9444444444444444,1.1666666666666667
183,218,-1.2805971342632514,0.3472222222222222,He thought of starvation.,Pensó en el hambre.,Pensó en la inanición.,25,5,1,4.4,20.75,5.0,1.0,3.55,1.7853571071357126,0.0,5,5,1.0,0.0,1.0,1.0
35,44~~~45,-1.3110080844948788,0.3424798581048581,"He was referring to one of the male figures in white, whose head was a portrait of Dr. Benjamin Hitz, the hospital's Chief Obstetrician. ~~~ Hitz was a blindingly handsome man.","Se estaba reﬁriendo a una de las ﬁguras masculinas de blanco, cuya cabeza era un retrato del Dr. Benjamin Hitz, el obstetra en jefe del hospital. ~~~ Hitz era un hombre apuesto hasta el encandilamiento.","Se refería a una de las figuras masculinas de blanco cuya cabeza era un retrato del doctor Benjamín Atiza, el jefe de Obstetricia del hospital. ~~~ Atiza era de una belleza arrolladora.",176,36,3,4.055555555555555,196.5,37.25,2.75,4.398076923076923,7.762087348130012,1.7853571071357126,35,39,1.034722222222222,0.0495932529759919,0.9722222222222222,1.0833333333333333
84,102~~~103,-1.314370888926524,0.3419554534759701,"As a master of fine art, I recommend this body here."""" ~~~ He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.","Como un maestro de las bellas artes, recomiendo este cuerpo de aquí. ~~~ –Señaló la ﬁgura sin rostro de una mujer que estaba llevando tallos secos a un quemador de basura.","Como maestro de las bellas artes, le recomiendo este cuerpo de aquí. ~~~ —Y señaló a la figura sin rostro de una mujer que llevaba unas ramas secas al incinerador.",149,33,2,3.757575757575758,164.75,32.5,1.75,4.209426301679029,7.013380069552769,1.118033988749895,31,34,0.9848484848484848,0.0338798178409058,0.9393939393939394,1.0303030303030305
169,203,-1.3148525505914528,0.3418803418803419,The smile faded as he saw that Wehling had just drawn a revolver.,La sonrisa se esfumó cuando vio que Wehling acababa de extraer un revólver.,La sonrisa se disipó en cuanto vio que Quejada había sacado un revólver.,65,14,1,3.7857142857142856,74.0,14.0,1.0,4.428571428571428,2.1213203435596424,0.0,14,14,1.0,0.0,1.0,1.0
5,7,-1.314852550591453,0.3418803418803418,The population of the United States was stabilized at forty-million souls.,La población de Estados Unidos estaba estabilizada en cuarenta millones de almas.,La población del país se había estabilizado en cuarenta millones de almas.,74,12,1,5.333333333333333,82.0,14.0,1.0,5.017513736263736,5.244044240850758,1.224744871391589,13,16,1.1666666666666667,0.1020620726159657,1.0833333333333333,1.3333333333333333
63,80,-1.3221929969474957,0.3407356532356532,"Is this where I'm supposed to come?"""" she said to the painter.",-¿Es aquí adonde se supone que tenía que venir? ~~~ –le dijo al pintor.,—¿Es aquí donde se supone que tengo que venir? ~~~ —le dijo al pintor.,62,17,2,3.117647058823529,67.75,16.5,2.0,3.3851102941176467,2.7726341266023544,0.5,16,17,0.9705882352941176,0.0294117647058823,0.9411764705882352,1.0
164,197,-1.392578290564213,0.329759584145549,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.","Él o ella va a vivir en un planeta feliz, amplio, limpio, rico, gracias al control de la población.","Él o ella vivirá en un planeta rico, limpio, espacioso y feliz gracias al control de la población.",95,23,1,3.391304347826087,99.0,23.0,1.0,3.564829192546584,0.7071067811865476,1.224744871391589,21,24,1.0,0.0532497770170256,0.9130434782608696,1.0434782608695652
142,168,-1.4108533548512363,0.3269097222222222,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""","Todo lo que tengo que hacer es elegir cuál de los mellizos va a vivir, después entregar a mi abuelo materno al Vándalo Feliz y volver aquí con un recibo.","Solo tengo que elegir cuál de los trillizos va a vivir, luego entregar a mi abuelo materno a Gamberro feliz y volver con el recibo.",169,38,2,3.657894736842105,151.5,32.25,1.25,3.845928649237473,12.599603168354152,3.344772040064913,27,36,0.8486842105263158,0.0880203168438134,0.7105263157894737,0.9473684210526316
167,201,-1.4467459196586316,0.3213125406107862,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""","Ahora, siglos de paz y plenitud se extienden ante nosotros hasta donde la imaginación se atreve a viajar.","Ahora, siglos de paz y abundancia se extienden ante nosotros hasta donde alcanza la imaginación.",96,20,2,4.1,106.75,19.75,1.0,4.591596638655463,7.854139036202504,1.6393596310755,17,21,0.9875,0.081967981553775,0.85,1.05
9,11,-1.4848976391890758,0.3153630604288499,"Wehling was fifty-six, a mere stripling in a population whose average age was one hundred and twenty-nine.","Wehling tenía cincuenta y seis años, un auténtico mocoso en una población cuya edad promedio era de ciento veintinueve años.","Quejada tenía cincuenta y seis años, apenas un mozalbete si tenemos en cuenta que la población tenía una edad media de ciento veintinueve años.",106,19,1,4.7368421052631575,126.0,22.75,1.0,4.674408924408924,10.074720839804945,1.920286436967152,21,26,1.1973684210526316,0.1010677072087974,1.105263157894737,1.368421052631579
17,21,-1.4991988267281462,0.3131328953697374,"A sardonic old man, about two hundred years old, sat on a stepladder, painting a mural he did not like.","Un anciano sardónico, de unos doscientos años, estaba sentado sobre una escalera de tijera, pintando un mural que no le gustaba.","Un hombre mordaz, ya mayor, de unos doscientos años, estaba sentado en la escalera y pintaba un mural que no le gustaba.",103,24,1,3.5,123.75,24.75,1.0,4.203227424749164,2.8613807855648994,1.0897247358851685,23,26,1.03125,0.0454051973285486,0.9583333333333334,1.0833333333333333
177,211,-1.54778938162322,0.3055555555555556,"Nobody, seemingly, heard the shots.","Nadie, al parecer, oyó los disparos.","Nadie, al parecer, oyó los disparos.",35,8,1,3.875,39.5,8.5,1.0,4.159722222222222,3.5,0.5,8,9,1.0625,0.0625,1.0,1.125
147,176~~~177,-1.5508343075190605,0.3050807217473884,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry! ~~~ Think of it!""""""","¡Sin control de la población, los seres humanos estarían ahora apretujados en esta superficie de este viejo planeta como drupéolas en una mora! ~~~ ¡Piense en eso!","¡Sin control de la población, los seres humanos estaríamos comprimidos en la superficie de este viejo planeta como drupas en una mora! ~~~ ¡Imagínese!",147,31,3,4.064516129032258,161.0,30.0,2.5,4.556503882915173,6.442049363362563,1.8708286933869709,27,32,0.967741935483871,0.0603493126899022,0.8709677419354839,1.032258064516129
75,92,-1.5700554022365512,0.3020833333333333,He took a list of names from his smock pocket.,Sacó una lista de nombres del bolsillo de su guardapolvo.,Sacó una lista de nombres de la bata—.,46,11,1,3.363636363636364,50.5,10.5,1.0,3.9747474747474745,7.365459931328117,0.8660254037844386,9,11,0.9545454545454546,0.0787295821622216,0.8181818181818182,1.0
10,12,-1.631455640897554,0.2925084175084175,X-rays had revealed that his wife was going to have triplets.,Los rayos X habían revelado que su esposa iba a tener trillizos.,La ecografía había desvelado que su mujer iba a tener trillizos.,61,12,1,4.25,65.0,12.5,1.0,4.371794871794871,1.7320508075688772,0.5,12,13,1.0416666666666663,0.0416666666666666,1.0,1.0833333333333333
182,217,-1.725917546529866,0.2777777777777778,He thought of plague.,Pensó en la plaga.,Pensó en la peste.,21,5,1,3.6,18.5,5.0,1.0,3.1,0.8660254037844386,0.0,5,5,1.0,0.0,1.0,1.0
184,219,-1.725917546529866,0.2777777777777778,He knew that he would never paint again.,Sabía que nunca volvería a pintar.,Sabía que no volvería a pintar.,40,9,1,3.6666666666666665,33.25,7.0,1.0,4.035714285714286,1.299038105676658,0.0,7,7,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
100,122,-1.9057584822529212,0.249732905982906,"He was responsible for setting up the very first gas chamber in Chicago.""""""",Fue el responsable de instalar la primera cámara de gas en Chicago.,Fue el responsable de instalar la primera cámara de gas de la ciudad.,75,17,2,3.882352941176471,69.25,14.75,1.25,3.954155219780219,1.7853571071357126,1.299038105676658,13,16,0.8676470588235294,0.076414006216274,0.7647058823529411,0.9411764705882352
141,167,-1.9958087054793296,0.2356902356902356,He gestured with his hands to symbolize care-free simplicity.,Hizo un gesto con las manos para simbolizar la sencillez despreocupada-.,Hizo un gesto con las manos que simbolizaba despreocupación—.,61,10,1,5.3,68.75,11.5,1.0,5.158333333333333,4.493050188902857,0.8660254037844386,10,12,1.15,0.0866025403784438,1.0,1.2
176,210,-2.0227978213742754,0.2314814814814814,Nobody came running.,Nadie llegó corriendo.,Nadie acudió corriendo.,20,4,1,4.5,21.75,4.0,1.0,4.9375,0.82915619758885,0.0,4,4,1.0,0.0,1.0,1.0
181,216,-2.17123795879648,0.2083333333333333,He thought of war.,Pensó en la guerra.,Pensó en la guerra.,18,5,1,3.0,19.5,5.0,1.0,3.3000000000000003,0.8660254037844386,0.0,5,5,1.0,0.0,1.0,1.0
19,24,-2.204974353665163,0.2030723905723905,The mural he was working on depicted a very neat garden.,El mural en el que estaba trabajando representaba un jardín muy limpio.,El mural en el que trabajaba representaba un jardín extremadamente cuidado.,56,12,1,3.8333333333333335,72.0,12.75,1.0,4.815705128205128,1.8708286933869709,0.4330127018922193,12,13,1.0625,0.0360843918243515,1.0,1.0833333333333333
127,152,-2.3196780962186856,0.1851851851851851,Nobody made three appointments with us.,Nadie hizo tres citas con nosotros.,Nadie concertó tres citas con nosotros.,39,7,1,4.857142857142857,36.5,7.5,1.0,4.254464285714286,1.5,0.5,7,8,1.0714285714285714,0.0714285714285714,1.0,1.1428571428571428
